i,j,fij
1,2,-4
1,3,-18
1,4,-23
1,5,-20
1,6,-31
1,7,-32
1,8,-35
1,9,-38
1,10,-41
1,11,-49
1,12,-51
1,13,-55
1,14,-55
1,15,-53
1,16,-56
1,17,-57
1,18,-57
1,19,-67
1,20,-71
2,3,-14
2,4,-19
2,5,-16
2,6,-27
2,7,-28
2,8,-31
2,9,-34
2,10,-37
2,11,-45
2,12,-47
2,13,-51
2,14,-51
2,15,-49
2,16,-52
2,17,-53
2,18,-53
2,19,-63
2,20,-67
3,4,-5
3,5,-2
3,6,-13
3,7,-14
3,8,-17
3,9,-20
3,10,-23
3,11,-31
3,12,-33
3,13,-37
3,14,-37
3,15,-35
3,16,-38
3,17,-39
3,18,-39
3,19,-49
3,20,-53
4,5,3
4,6,-8
4,7,-9
4,8,-12
4,9,-15
4,10,-18
4,11,-26
4,12,-28
4,13,-32
4,14,-32
4,15,-30
4,16,-33
4,17,-34
4,18,-34
4,19,-44
4,20,-48
5,6,-11
5,7,-12
5,8,-15
5,9,-18
5,10,-21
5,11,-29
5,12,-31
5,13,-35
5,14,-35
5,15,-33
5,16,-36
5,17,-37
5,18,-37
5,19,-47
5,20,-51
6,7,-1
6,8,-4
6,9,-7
6,10,-10
6,11,-18
6,12,-20
6,13,-24
6,14,-24
6,15,-22
6,16,-25
6,17,-26
6,18,-26
6,19,-36
6,20,-40
7,8,-3
7,9,-6
7,10,-9
7,11,-17
7,12,-19
7,13,-23
7,14,-23
7,15,-21
7,16,-24
7,17,-25
7,18,-25
7,19,-35
7,20,-39
8,9,-3
8,10,-6
8,11,-14
8,12,-16
8,13,-20
8,14,-20
8,15,-18
8,16,-21
8,17,-22
8,18,-22
8,19,-32
8,20,-36
9,10,-3
9,11,-11
9,12,-13
9,13,-17
9,14,-17
9,15,-15
9,16,-18
9,17,-19
9,18,-19
9,19,-29
9,20,-33
10,11,-8
10,12,-10
10,13,-14
10,14,-14
10,15,-12
10,16,-15
10,17,-16
10,18,-16
10,19,-26
10,20,-30
11,12,-2
11,13,-6
11,14,-6
11,15,-4
11,16,-7
11,17,-8
11,18,-8
11,19,-18
11,20,-22
12,13,-4
12,14,-4
12,15,-2
12,16,-5
12,17,-6
12,18,-6
12,19,-16
12,20,-20
13,14,0
13,15,2
13,16,-1
13,17,-2
13,18,-2
13,19,-12
13,20,-16
14,15,2
14,16,-1
14,17,-2
14,18,-2
14,19,-12
14,20,-16
15,16,-3
15,17,-4
15,18,-4
15,19,-14
15,20,-18
16,17,-1
16,18,-1
16,19,-11
16,20,-15
17,18,0
17,19,-10
17,20,-14
18,19,-10
18,20,-14
19,20,-4
