i,j,fij
1,2,1
1,3,-3
1,4,-1
1,5,-8
1,6,-17
1,7,-18
1,8,-19
1,9,-11
1,10,-18
1,11,-26
1,12,-27
1,13,-25
1,14,-17
1,15,-17
1,16,-22
1,17,-27
1,18,-25
1,19,-28
1,20,-37
2,3,-4
2,4,-2
2,5,-9
2,6,-18
2,7,-19
2,8,-20
2,9,-12
2,10,-19
2,11,-27
2,12,-28
2,13,-26
2,14,-18
2,15,-18
2,16,-23
2,17,-28
2,18,-26
2,19,-29
2,20,-38
3,4,2
3,5,-5
3,6,-14
3,7,-15
3,8,-16
3,9,-8
3,10,-15
3,11,-23
3,12,-24
3,13,-22
3,14,-14
3,15,-14
3,16,-19
3,17,-24
3,18,-22
3,19,-25
3,20,-34
4,5,-7
4,6,-16
4,7,-17
4,8,-18
4,9,-10
4,10,-17
4,11,-25
4,12,-26
4,13,-24
4,14,-16
4,15,-16
4,16,-21
4,17,-26
4,18,-24
4,19,-27
4,20,-36
5,6,-9
5,7,-10
5,8,-11
5,9,-3
5,10,-10
5,11,-18
5,12,-19
5,13,-17
5,14,-9
5,15,-9
5,16,-14
5,17,-19
5,18,-17
5,19,-20
5,20,-29
6,7,-1
6,8,-2
6,9,6
6,10,-1
6,11,-9
6,12,-10
6,13,-8
6,14,0
6,15,0
6,16,-5
6,17,-10
6,18,-8
6,19,-11
6,20,-20
7,8,-1
7,9,7
7,10,0
7,11,-8
7,12,-9
7,13,-7
7,14,1
7,15,1
7,16,-4
7,17,-9
7,18,-7
7,19,-10
7,20,-19
8,9,8
8,10,1
8,11,-7
8,12,-8
8,13,-6
8,14,2
8,15,2
8,16,-3
8,17,-8
8,18,-6
8,19,-9
8,20,-18
9,10,-7
9,11,-15
9,12,-16
9,13,-14
9,14,-6
9,15,-6
9,16,-11
9,17,-16
9,18,-14
9,19,-17
9,20,-26
10,11,-8
10,12,-9
10,13,-7
10,14,1
10,15,1
10,16,-4
10,17,-9
10,18,-7
10,19,-10
10,20,-19
11,12,-1
11,13,1
11,14,9
11,15,9
11,16,4
11,17,-1
11,18,1
11,19,-2
11,20,-11
12,13,2
12,14,10
12,15,10
12,16,5
12,17,0
12,18,2
12,19,-1
12,20,-10
13,14,8
13,15,8
13,16,3
13,17,-2
13,18,0
13,19,-3
13,20,-12
14,15,0
14,16,-5
14,17,-10
14,18,-8
14,19,-11
14,20,-20
15,16,-5
15,17,-10
15,18,-8
15,19,-11
15,20,-20
16,17,-5
16,18,-3
16,19,-6
16,20,-15
17,18,2
17,19,-1
17,20,-10
18,19,-3
18,20,-12
19,20,-9
