i,j,fij
1,2,4
1,3,-6
1,4,-4
1,5,-8
1,6,-19
1,7,-17
1,8,-17
1,9,-17
1,10,-20
1,11,-24
1,12,-27
1,13,-20
1,14,-23
1,15,-20
1,16,-27
1,17,-29
1,18,-29
1,19,-31
1,20,-43
2,3,-10
2,4,-8
2,5,-12
2,6,-23
2,7,-21
2,8,-21
2,9,-21
2,10,-24
2,11,-28
2,12,-31
2,13,-24
2,14,-27
2,15,-24
2,16,-31
2,17,-33
2,18,-33
2,19,-35
2,20,-47
3,4,2
3,5,-2
3,6,-13
3,7,-11
3,8,-11
3,9,-11
3,10,-14
3,11,-18
3,12,-21
3,13,-14
3,14,-17
3,15,-14
3,16,-21
3,17,-23
3,18,-23
3,19,-25
3,20,-37
4,5,-4
4,6,-15
4,7,-13
4,8,-13
4,9,-13
4,10,-16
4,11,-20
4,12,-23
4,13,-16
4,14,-19
4,15,-16
4,16,-23
4,17,-25
4,18,-25
4,19,-27
4,20,-39
5,6,-11
5,7,-9
5,8,-9
5,9,-9
5,10,-12
5,11,-16
5,12,-19
5,13,-12
5,14,-15
5,15,-12
5,16,-19
5,17,-21
5,18,-21
5,19,-23
5,20,-35
6,7,2
6,8,2
6,9,2
6,10,-1
6,11,-5
6,12,-8
6,13,-1
6,14,-4
6,15,-1
6,16,-8
6,17,-10
6,18,-10
6,19,-12
6,20,-24
7,8,0
7,9,0
7,10,-3
7,11,-7
7,12,-10
7,13,-3
7,14,-6
7,15,-3
7,16,-10
7,17,-12
7,18,-12
7,19,-14
7,20,-26
8,9,0
8,10,-3
8,11,-7
8,12,-10
8,13,-3
8,14,-6
8,15,-3
8,16,-10
8,17,-12
8,18,-12
8,19,-14
8,20,-26
9,10,-3
9,11,-7
9,12,-10
9,13,-3
9,14,-6
9,15,-3
9,16,-10
9,17,-12
9,18,-12
9,19,-14
9,20,-26
10,11,-4
10,12,-7
10,13,0
10,14,-3
10,15,0
10,16,-7
10,17,-9
10,18,-9
10,19,-11
10,20,-23
11,12,-3
11,13,4
11,14,1
11,15,4
11,16,-3
11,17,-5
11,18,-5
11,19,-7
11,20,-19
12,13,7
12,14,4
12,15,7
12,16,0
12,17,-2
12,18,-2
12,19,-4
12,20,-16
13,14,-3
13,15,0
13,16,-7
13,17,-9
13,18,-9
13,19,-11
13,20,-23
14,15,3
14,16,-4
14,17,-6
14,18,-6
14,19,-8
14,20,-20
15,16,-7
15,17,-9
15,18,-9
15,19,-11
15,20,-23
16,17,-2
16,18,-2
16,19,-4
16,20,-16
17,18,0
17,19,-2
17,20,-14
18,19,-2
18,20,-14
19,20,-12
