i,j,fij
1,2,0
1,3,-7
1,4,-2
1,5,-3
1,6,-12
1,7,-13
1,8,-12
1,9,-11
1,10,-15
1,11,-20
1,12,-22
1,13,-19
1,14,-13
1,15,-14
1,16,-19
1,17,-23
1,18,-22
1,19,-22
1,20,-28
2,3,-7
2,4,-2
2,5,-3
2,6,-12
2,7,-13
2,8,-12
2,9,-11
2,10,-15
2,11,-20
2,12,-22
2,13,-19
2,14,-13
2,15,-14
2,16,-19
2,17,-23
2,18,-22
2,19,-22
2,20,-28
3,4,5
3,5,4
3,6,-5
3,7,-6
3,8,-5
3,9,-4
3,10,-8
3,11,-13
3,12,-15
3,13,-12
3,14,-6
3,15,-7
3,16,-12
3,17,-16
3,18,-15
3,19,-15
3,20,-21
4,5,-1
4,6,-10
4,7,-11
4,8,-10
4,9,-9
4,10,-13
4,11,-18
4,12,-20
4,13,-17
4,14,-11
4,15,-12
4,16,-17
4,17,-21
4,18,-20
4,19,-20
4,20,-26
5,6,-9
5,7,-10
5,8,-9
5,9,-8
5,10,-12
5,11,-17
5,12,-19
5,13,-16
5,14,-10
5,15,-11
5,16,-16
5,17,-20
5,18,-19
5,19,-19
5,20,-25
6,7,-1
6,8,0
6,9,1
6,10,-3
6,11,-8
6,12,-10
6,13,-7
6,14,-1
6,15,-2
6,16,-7
6,17,-11
6,18,-10
6,19,-10
6,20,-16
7,8,1
7,9,2
7,10,-2
7,11,-7
7,12,-9
7,13,-6
7,14,0
7,15,-1
7,16,-6
7,17,-10
7,18,-9
7,19,-9
7,20,-15
8,9,1
8,10,-3
8,11,-8
8,12,-10
8,13,-7
8,14,-1
8,15,-2
8,16,-7
8,17,-11
8,18,-10
8,19,-10
8,20,-16
9,10,-4
9,11,-9
9,12,-11
9,13,-8
9,14,-2
9,15,-3
9,16,-8
9,17,-12
9,18,-11
9,19,-11
9,20,-17
10,11,-5
10,12,-7
10,13,-4
10,14,2
10,15,1
10,16,-4
10,17,-8
10,18,-7
10,19,-7
10,20,-13
11,12,-2
11,13,1
11,14,7
11,15,6
11,16,1
11,17,-3
11,18,-2
11,19,-2
11,20,-8
12,13,3
12,14,9
12,15,8
12,16,3
12,17,-1
12,18,0
12,19,0
12,20,-6
13,14,6
13,15,5
13,16,0
13,17,-4
13,18,-3
13,19,-3
13,20,-9
14,15,-1
14,16,-6
14,17,-10
14,18,-9
14,19,-9
14,20,-15
15,16,-5
15,17,-9
15,18,-8
15,19,-8
15,20,-14
16,17,-4
16,18,-3
16,19,-3
16,20,-9
17,18,1
17,19,1
17,20,-5
18,19,0
18,20,-6
19,20,-6
