i,j,fij
1,2,1
1,3,-15
1,4,-14
1,5,-16
1,6,-24
1,7,-25
1,8,-31
1,9,-21
1,10,-26
1,11,-39
1,12,-35
1,13,-29
1,14,-40
1,15,-35
1,16,-37
1,17,-45
1,18,-41
1,19,-46
1,20,-55
2,3,-16
2,4,-15
2,5,-17
2,6,-25
2,7,-26
2,8,-32
2,9,-22
2,10,-27
2,11,-40
2,12,-36
2,13,-30
2,14,-41
2,15,-36
2,16,-38
2,17,-46
2,18,-42
2,19,-47
2,20,-56
3,4,1
3,5,-1
3,6,-9
3,7,-10
3,8,-16
3,9,-6
3,10,-11
3,11,-24
3,12,-20
3,13,-14
3,14,-25
3,15,-20
3,16,-22
3,17,-30
3,18,-26
3,19,-31
3,20,-40
4,5,-2
4,6,-10
4,7,-11
4,8,-17
4,9,-7
4,10,-12
4,11,-25
4,12,-21
4,13,-15
4,14,-26
4,15,-21
4,16,-23
4,17,-31
4,18,-27
4,19,-32
4,20,-41
5,6,-8
5,7,-9
5,8,-15
5,9,-5
5,10,-10
5,11,-23
5,12,-19
5,13,-13
5,14,-24
5,15,-19
5,16,-21
5,17,-29
5,18,-25
5,19,-30
5,20,-39
6,7,-1
6,8,-7
6,9,3
6,10,-2
6,11,-15
6,12,-11
6,13,-5
6,14,-16
6,15,-11
6,16,-13
6,17,-21
6,18,-17
6,19,-22
6,20,-31
7,8,-6
7,9,4
7,10,-1
7,11,-14
7,12,-10
7,13,-4
7,14,-15
7,15,-10
7,16,-12
7,17,-20
7,18,-16
7,19,-21
7,20,-30
8,9,10
8,10,5
8,11,-8
8,12,-4
8,13,2
8,14,-9
8,15,-4
8,16,-6
8,17,-14
8,18,-10
8,19,-15
8,20,-24
9,10,-5
9,11,-18
9,12,-14
9,13,-8
9,14,-19
9,15,-14
9,16,-16
9,17,-24
9,18,-20
9,19,-25
9,20,-34
10,11,-13
10,12,-9
10,13,-3
10,14,-14
10,15,-9
10,16,-11
10,17,-19
10,18,-15
10,19,-20
10,20,-29
11,12,4
11,13,10
11,14,-1
11,15,4
11,16,2
11,17,-6
11,18,-2
11,19,-7
11,20,-16
12,13,6
12,14,-5
12,15,0
12,16,-2
12,17,-10
12,18,-6
12,19,-11
12,20,-20
13,14,-11
13,15,-6
13,16,-8
13,17,-16
13,18,-12
13,19,-17
13,20,-26
14,15,5
14,16,3
14,17,-5
14,18,-1
14,19,-6
14,20,-15
15,16,-2
15,17,-10
15,18,-6
15,19,-11
15,20,-20
16,17,-8
16,18,-4
16,19,-9
16,20,-18
17,18,4
17,19,-1
17,20,-10
18,19,-5
18,20,-14
19,20,-9
