n1,n2,fij
1,8,7.4462e-02
1,12,9.8281e-01
1,15,-1.4560e-01
2,9,4.2666e-01
2,13,-2.1871e-02
2,19,7.9888e-01
3,5,-4.0118e-01
3,7,-1.7357e+00
3,10,-1.5718e+00
4,6,9.6189e-02
4,11,-8.1918e-02
4,14,-3.2234e-02
5,7,-1.9416e+00
5,8,-6.0416e-01
6,9,-1.4501e+00
6,18,-1.2372e+00
7,20,-1.2211e+00
8,18,-1.9247e+00
9,15,-2.7065e-02
10,13,2.4529e+00
10,16,8.5486e-01
11,16,-8.9409e-01
11,19,-3.7292e-02
12,14,-1.1695e+00
12,20,-1.4002e+00
13,17,5.9783e-01
14,15,1.6131e-02
16,17,1.4074e+00
17,19,7.1087e-01
18,20,1.2891e-02
