n1,n2,fij
1,8,-1.8661e+00
1,12,-4.2251e+00
1,15,-3.3215e+00
2,9,-3.0933e+00
2,13,-1.5314e+00
2,19,-2.0434e+00
3,5,-2.0190e+00
3,7,-1.7259e+00
3,10,-3.6339e+00
4,6,4.3788e-01
4,11,-2.8617e+00
4,14,6.5922e-01
5,7,-1.5215e+00
5,8,-2.5653e+00
6,9,-2.9463e+00
6,18,-3.7140e+00
7,20,-1.5392e+00
8,18,-9.7175e-01
9,15,7.6133e-01
10,13,6.8186e-01
10,16,-2.3559e-01
11,16,-9.1761e-02
11,19,-7.9868e-01
12,14,8.3919e-01
12,20,-2.3662e+00
13,17,1.5397e+00
14,15,7.6303e-01
16,17,3.8557e-03
17,19,-4.0805e+00
18,20,-9.8887e-01
