n1,n2,fij
1,8,-3.0644e+00
1,12,-4.2267e+00
1,15,-2.4920e+00
2,9,-2.3998e+00
2,13,0.0000e+00
2,19,0.0000e+00
3,5,-1.5737e+00
3,7,-5.7244e-01
3,10,-1.8184e+00
4,6,-8.4486e-01
4,11,-4.0112e-01
4,14,1.0059e+00
5,7,-1.0566e+00
5,8,-1.0059e+00
6,9,-1.4577e+00
6,18,-2.7037e+00
7,20,-1.7631e+00
8,18,-7.2885e-01
9,15,6.4115e-01
10,13,0.0000e+00
10,16,2.7710e-01
11,16,1.4577e+00
11,19,-3.2208e+00
12,14,1.3700e+00
12,20,-1.9748e+00
13,17,1.6471e+00
14,15,1.8184e+00
16,17,-9.1824e-01
17,19,-1.4860e+00
18,20,3.6072e-01
