n1,n2,fij
1,2,-1.5747e+00
1,3,-1.4494e+00
1,4,-4.9846e-01
1,5,1.1833e+00
1,6,-2.8342e+00
2,3,2.4264e-01
2,4,1.2943e+00
2,5,-1.8844e-02
2,6,2.4778e-01
3,4,2.8955e+00
3,5,6.1581e-01
3,6,4.0257e+00
4,5,-2.0986e+00
4,6,-2.5467e+00
5,6,4.0396e-01
