i w_i r_i
1 3.3102866505568804 1
2 0.7375379919460994 6
3 2.249423650147781 5
4 2.2360288772208436 3
5 2.4706410952957563 4
6 2.825575168922367 15
7 0.14449202236037562 11
8 1.28709498459967 12
9 0.9002544291797651 8
10 0.5728622070723467 13
11 1.9053582442349901 17
12 1.5967433178244215 14
13 1.2296181906604164 9
14 1.1437334933705787 2
15 1.9067627621601537 18
16 0.0 10
17 1.1445599846496517 7
18 0.608876651504162 16
