i w_i r_i
1 5.345083055555557 1
2 0.20209500000000014 6
3 1.322511533333334 5
4 2.241948333333334 4
5 2.95653388888889 17
6 3.119551111111112 9
7 0.0 3
8 0.9091380555555559 11
9 1.4002050000000006 16
10 0.43218222222222213 8
11 1.0877561111111114 12
12 0.8233933333333339 15
13 0.6084427777777779 18
14 0.06966285555555585 13
15 0.7798866666666671 10
16 0.9969665000000003 2
17 1.7946822777777784 14
18 0.675461277777778 7
