i w_i r_i
1 7.647840999999998 2
2 11.200164999999998 3
3 8.660864499999999 4
4 7.692925499999998 1
5 5.165807999999998 6
6 7.5946444999999985 7
7 6.961070499999998 8
8 5.855839499999999 9
9 5.193543499999999 5
10 4.728821499999999 10
11 0.8353340000000009 20
12 2.1226275 15
13 1.66217535 12
14 1.5334879999999997 17
15 2.5632969999999986 13
16 1.2586279999999999 14
17 1.8443614999999998 16
18 0.0 19
19 0.9341465000000002 11
20 3.646518649999999 18
