i w_i r_i
1 2.5095468333333333 9
2 0.10567349999999998 3
3 2.776150722222222 13
4 1.7676013333333334 12
5 1.6938746111111112 1
6 1.5371559444444445 10
7 1.1276371111111112 16
8 0.9187679444444445 4
9 2.830844166666667 18
10 2.3602873888888887 5
11 0.7953151666666668 14
12 2.5742135 6
13 2.6096718333333335 17
14 1.5759090555555557 7
15 0.0 8
16 1.9075618333333333 11
17 1.5223729444444445 2
18 1.721529111111111 15
