i w_i r_i
1 5.438346444444446 1
2 0.805323666666667 5
3 2.365393611111112 12
4 1.953304118055556 3
5 3.499016444444446 13
6 2.096434277777778 17
7 0.7735564444444449 6
8 0.865739777777778 4
9 0.0 11
10 0.7710220000000002 15
11 1.953142555555556 8
12 3.110734777777779 16
13 2.3274859930555563 2
14 0.4249592222222225 7
15 0.8942342222222224 10
16 0.8650197777777778 18
17 2.2684447777777783 14
18 0.5865678888888888 9
