i w_i r_i
1 1.2312254277777779 3
2 0.05284114999999967 9
3 3.786995302777778 11
4 1.07616435 16
5 0.0 12
6 0.7626131500000002 13
7 1.2460146500000002 18
8 0.7540666500000001 10
9 3.34928865 17
10 1.42872495 7
11 2.5419469500000003 1
12 1.9602376000000006 4
13 1.7712931500000002 19
14 0.1338473499999997 15
15 0.7706898722222223 6
16 2.0769006500000007 8
17 1.3190622472222224 20
18 1.5748606500000002 14
19 1.0384221 2
20 0.62505815 5
