i w_i r_i
1 3.51975805 2
2 6.358195500000001 3
3 4.6795045 6
4 3.5987112000000003 9
5 1.8864830000000001 4
6 3.6752217499999995 7
7 3.576129 1
8 2.9966075500000002 8
9 3.6287925 10
10 1.99341 5
11 0.781854 20
12 0.7131489499999997 15
13 0.5489879999999998 16
14 1.0041460000000002 14
15 1.2145530000000002 17
16 1.0262490000000002 11
17 0.7882005000000005 12
18 0.13054599999999983 13
19 0.0 18
20 1.8119315 19
