i w_i r_i
1 5.711085949999999 1
2 1.5559839999999994 3
3 5.383691499999999 13
4 2.4181614999999996 11
5 2.6831273499999995 6
6 4.08595565 7
7 3.6766004999999993 19
8 0.0 9
9 3.2669115 5
10 2.2249944999999998 16
11 4.20283155 4
12 1.3847319999999994 10
13 4.241624 18
14 0.0680645000000002 2
15 0.6711320000000003 12
16 2.466716 20
17 0.7735544999999997 17
18 1.7961769999999997 15
19 3.56905 14
20 0.8305259999999999 8
