i w_i r_i
1 5.615652650000002 1
2 1.4560036500000004 3
3 3.8088798083333346 4
4 3.4798596416666676 5
5 2.579100150000001 16
6 2.331847650000001 6
7 0.3827456805555556 17
8 0.3191624500000001 14
9 1.3218708000000003 2
10 0.6288914000000001 9
11 0.25150815000000026 13
12 0.17167865000000027 15
13 0.9809410000000005 10
14 1.6674106500000005 20
15 0.8038361500000005 19
16 2.5510036500000006 7
17 2.2893361500000005 8
18 0.0 11
19 0.4958746500000002 12
20 0.562350069444445 18
