i w_i r_i
1 4.1230785999999995 1
2 2.7244661 4
3 1.8983495999999997 10
4 2.7679186 3
5 2.8605258499999997 2
6 2.29927446 9
7 1.7235397 14
8 1.2795260999999998 18
9 1.7973305999999998 13
10 2.6840725999999995 5
11 1.24618974 19
12 2.4406576999999996 8
13 0.0 20
14 1.8391166499999998 11
15 2.6661367499999997 6
16 1.6798456499999999 15
17 1.8211538499999997 12
18 1.3605851 17
19 1.52162475 16
20 2.5603795999999996 7
