i w_i r_i
1 5.491241999999999 1
2 1.1813296 3
3 4.991039999999998 9
4 1.1054610499999997 7
5 1.4287550000000002 11
6 2.0529545 19
7 2.9024648899999996 6
8 0.43181685000000036 13
9 4.309596999999999 16
10 1.213043085 5
11 2.6080479999999997 10
12 0.9994290000000002 2
13 2.0329104499999997 4
14 0.0 12
15 0.8348685 17
16 1.787491 18
17 0.9558599999999997 15
18 0.931025 20
19 2.5050248999999996 8
20 0.5798991750000002 14
