i w_i r_i
1 1.8671734 5
2 2.3541918 3
3 2.5538718 16
4 1.29588045 2
5 2.6553045 12
6 1.4431420000000001 1
7 1.15917055 9
8 0.0 18
9 1.798764 20
10 1.423414 13
11 1.1547285 6
12 2.113188 10
13 1.63935385 4
14 0.8322985999999999 19
15 0.8087924999999998 7
16 2.3592627 11
17 0.8168585 14
18 1.703348 17
19 1.1650135000000001 15
20 1.6514133500000001 8
