i w_i r_i
1 5.927145500000001 1
2 1.5756055000000007 3
3 5.375752 13
4 2.122635500000001 11
5 2.1997935000000006 6
6 3.586866500000001 19
7 3.476142000000001 7
8 0.039865800000000284 9
9 3.343939500000001 16
10 1.7747270000000004 5
11 3.791022000000001 4
12 1.2493125000000005 18
13 3.917150500000001 10
14 0.0 2
15 1.0226334500000005 12
16 2.262486500000001 15
17 0.7397700000000009 17
18 1.9530810000000005 20
19 3.584528000000001 8
20 0.5828332500000002 14
