i w_i r_i
1 1.9878475 5
2 1.894615 6
3 2.1243305 12
4 1.4976004500000002 17
5 3.8605605 3
6 2.7564985 9
7 0.0 1
8 1.6514735 19
9 2.0388725 2
10 1.2155880000000001 15
11 0.3716604999999997 8
12 2.52599805 4
13 1.3254155500000002 16
14 1.2693785000000002 13
15 1.8013224 14
16 1.4861424500000002 10
17 2.127717 20
18 0.36398860000000033 11
19 1.9548685 18
20 0.8702120000000001 7
