i w_i r_i
1 0.01581884999999983 7
2 2.59179815 2
3 0.8720016499999999 13
4 1.1373626 11
5 0.7660276499999998 18
6 0.0 20
7 2.64678915 19
8 1.1308896499999999 16
9 1.04492445 10
10 1.3173396499999999 14
11 2.34428578 4
12 0.5978887999999999 8
13 2.3709466499999996 9
14 1.2399761499999997 3
15 0.6849386499999999 5
16 1.6580846499999997 15
17 0.22240514999999994 12
18 2.11200265 17
19 1.8819376999999995 1
20 2.0561450199999998 6
