i w_i r_i
1 2.8415479999999986 9
2 1.0052791499999993 1
3 2.437508749999999 3
4 1.8741035499999992 16
5 0.7067031499999995 4
6 0.0 8
7 1.4533351999999993 7
8 1.5571036999999992 12
9 2.965686204999999 11
10 0.7575854999999995 13
11 1.3200314999999991 20
12 1.3476702999999992 17
13 1.2408582499999992 2
14 0.8183003499999995 18
15 0.7729787499999993 19
16 2.129934999999999 14
17 1.0245811449999993 15
18 0.9492877499999994 10
19 0.8592693499999993 5
20 1.0249743999999994 6
