i w_i r_i
1 0.6077920055555553 7
2 2.134443283333333 2
3 0.0 8
4 1.7798870055555551 4
5 1.4723408944444443 16
6 1.2931896166666665 5
7 2.1555592277777773 18
8 2.0732184499999997 6
9 0.43520478333333323 15
10 0.7092781166666664 11
11 1.0286472277777776 17
12 0.6586745611111109 10
13 0.19437345555555552 14
14 0.7050197833333333 12
15 1.192577783333333 1
16 1.6015925611111108 9
17 0.8238014499999997 13
18 1.4086958944444443 3
