i w_i r_i
1 2.839245 1
2 1.460820288888889 17
3 0.3944405000000002 10
4 2.5739355 4
5 1.5713880000000002 6
6 2.327279 12
7 0.6745994999999999 15
8 0.6506770000000002 5
9 1.4102185000000003 2
10 2.693201 9
11 0.9907575111111112 16
12 2.0075875 20
13 0.0 14
14 1.0796593500000002 11
15 1.9871180000000002 19
16 1.332051 18
17 2.7275513500000006 7
18 0.8954835000000001 8
19 0.9340650000000003 3
20 1.2942725000000002 13
