n1,n2,fij
1,2,-2.5494e+00
1,3,-1.3971e-01
1,4,5.0765e-01
1,5,-1.7121e+00
1,6,-1.0830e+00
1,7,-2.3510e+00
1,8,-2.5520e+00
1,9,-2.3345e+00
1,10,-2.1737e+00
1,11,-3.4956e+00
1,12,-2.5222e+00
1,13,-1.9233e+00
1,14,-2.4553e+00
1,15,-1.8401e+00
1,16,-2.9466e+00
1,17,-2.6518e+00
1,18,-1.0678e+00
1,19,-2.1224e+00
1,20,-1.0095e+00
2,3,1.1697e+00
2,4,2.5546e+00
2,5,1.3420e+00
2,6,1.2348e+00
2,7,-1.9750e+00
2,8,-6.7183e-01
2,9,-1.0682e+00
2,10,1.0197e+00
2,11,-1.4861e+00
2,12,5.1751e-01
2,13,-4.3077e-01
2,14,9.6664e-01
2,15,-1.9071e-01
2,16,-1.2031e+00
2,17,-1.5973e+00
2,18,-6.3170e-01
2,19,-3.5340e-01
2,20,-1.6756e+00
3,4,-4.5213e-01
3,5,4.2502e-02
3,6,1.3283e+00
3,7,-1.9580e+00
3,8,-1.5718e+00
3,9,-1.0751e+00
3,10,-8.7975e-01
3,11,-7.5811e-01
3,12,-1.3594e+00
3,13,-3.3617e+00
3,14,-8.6644e-01
3,15,-8.6602e-01
3,16,-2.2220e+00
3,17,-5.5736e-01
3,18,-2.1884e+00
3,19,-1.5003e+00
3,20,-2.6977e+00
4,5,2.6672e-01
4,6,1.1629e-01
4,7,-1.9078e+00
4,8,-2.7039e+00
4,9,-2.9228e-01
4,10,-3.6882e-01
4,11,-2.4533e+00
4,12,-8.4620e-01
4,13,-1.3173e+00
4,14,-1.0177e+00
4,15,-3.8204e-01
4,16,-1.9518e+00
4,17,-4.6025e-01
4,18,-1.6268e+00
4,19,-9.9210e-01
4,20,-3.2641e+00
5,6,1.5587e+00
5,7,-1.2305e+00
5,8,6.0294e-01
5,9,-8.3419e-01
5,10,-9.0423e-01
5,11,-1.5868e+00
5,12,-2.0441e-01
5,13,-2.7786e+00
5,14,1.2470e+00
5,15,-7.0939e-01
5,16,-2.4684e+00
5,17,-1.1487e+00
5,18,-6.7537e-01
5,19,-7.4466e-01
5,20,-1.1362e+00
6,7,-1.9113e+00
6,8,-1.1983e+00
6,9,-1.2558e+00
6,10,-2.6027e+00
6,11,-1.7175e+00
6,12,-1.5679e+00
6,13,-2.1314e+00
6,14,-1.1754e+00
6,15,6.8010e-02
6,16,-1.0932e+00
6,17,-1.2223e+00
6,18,-3.0317e+00
6,19,-2.1577e+00
6,20,-1.1819e+00
7,8,8.3223e-01
7,9,1.1446e+00
7,10,2.9896e-01
7,11,-3.5085e-01
7,12,1.3466e+00
7,13,-1.0163e+00
7,14,6.6091e-02
7,15,1.5456e+00
7,16,5.0200e-01
7,17,1.2644e+00
7,18,-2.4898e-01
7,19,7.6203e-01
7,20,-1.0655e-01
8,9,1.1923e-01
8,10,9.1865e-01
8,11,-1.3019e-01
8,12,-9.3313e-02
8,13,-1.1322e+00
8,14,1.5453e+00
8,15,-8.0523e-01
8,16,-3.2931e-01
8,17,-1.6794e-01
8,18,5.1706e-01
8,19,-1.5148e+00
8,20,-2.7914e-01
9,10,1.1825e-01
9,11,3.0108e-02
9,12,1.7074e+00
9,13,-4.4705e-01
9,14,1.0868e-01
9,15,1.2997e-01
9,16,-6.8171e-01
9,17,3.6490e-01
9,18,3.5938e-01
9,19,1.1242e+00
9,20,-9.6611e-01
10,11,-1.0690e+00
10,12,1.8613e+00
10,13,-7.2149e-01
10,14,-1.0572e+00
10,15,3.8807e-01
10,16,-4.4228e-01
10,17,1.2300e+00
10,18,1.0327e+00
10,19,-6.2364e-01
10,20,-7.4941e-01
11,12,9.6304e-02
11,13,-1.1587e+00
11,14,-2.2004e-01
11,15,-2.9602e-01
11,16,9.4796e-01
11,17,2.1511e+00
11,18,-1.1545e+00
11,19,-4.3764e-01
11,20,-7.2434e-01
12,13,-1.8404e+00
12,14,6.8709e-01
12,15,-3.4691e-01
12,16,7.1608e-01
12,17,-4.1179e-01
12,18,-5.0988e-01
12,19,-4.7449e-01
12,20,-1.3888e+00
13,14,8.0083e-01
13,15,8.7954e-01
13,16,-5.0926e-02
13,17,2.0706e+00
13,18,-1.1717e+00
13,19,-1.0117e+00
13,20,-1.0635e+00
14,15,1.0327e-01
14,16,1.5788e-01
14,17,1.1435e+00
14,18,-8.1445e-01
14,19,2.8704e-02
14,20,-9.6825e-01
15,16,-1.7284e-01
15,17,1.4764e+00
15,18,-1.1542e+00
15,19,-1.2959e-01
15,20,7.9441e-01
16,17,4.7104e-01
16,18,-1.6960e-01
16,19,-1.7360e+00
16,20,-1.3732e+00
17,18,-1.1560e+00
17,19,-6.2683e-01
17,20,-7.2393e-01
18,19,9.1142e-01
18,20,-3.4721e-01
19,20,-2.6193e-01
