n1,n2,weight
1,2,-2.6502e+00
1,3,-2.2602e+00
1,4,-2.1058e+00
1,5,-6.1555e-03
1,6,-1.7570e+00
1,7,3.6583e-01
1,8,-8.6194e-01
1,9,1.7679e+00
1,10,4.3020e-01
1,11,-4.3010e+00
1,12,-4.5619e-01
1,13,-1.8307e+00
1,14,-1.4865e+00
1,15,-4.1224e+00
1,16,-1.8825e+00
1,17,-1.5742e+00
1,18,-1.1584e+00
2,1,-9.9136e-02
2,3,1.2452e+00
2,4,8.0486e-01
2,5,5.9063e-01
2,6,2.1920e-01
2,7,-1.3298e+00
2,8,2.8508e-01
2,9,2.2089e+00
2,10,1.7655e+00
2,11,-2.6464e-01
2,12,1.9261e+00
2,13,1.6756e+00
2,14,4.1717e-01
2,15,2.1091e+00
2,16,-2.4469e-01
2,17,3.1933e+00
2,18,-1.8723e+00
3,1,-4.9760e-01
3,2,-4.6096e-01
3,4,-1.1640e+00
3,5,-1.1704e+00
3,6,-6.9764e-01
3,7,-1.5224e-01
3,8,-4.9473e-01
3,9,-3.2093e+00
3,10,-4.8065e-01
3,11,-6.4761e-01
3,12,-1.7409e+00
3,13,-7.8304e-01
3,14,1.2940e+00
3,15,-1.2022e+00
3,16,-2.2913e-01
3,17,4.5347e-01
3,18,-8.9166e-03
4,1,-2.8885e-01
4,2,-4.9721e-01
4,3,5.2688e-01
4,5,-1.4291e+00
4,6,7.9620e-01
4,7,-1.6365e+00
4,8,1.0806e-01
4,9,8.9017e-01
4,10,1.0662e+00
4,11,-6.2888e-01
4,12,-2.2173e-01
4,13,-1.4288e-01
4,14,-2.0807e+00
4,15,-1.0130e-01
4,16,-2.0663e+00
4,17,-4.1052e-01
4,18,-1.8947e+00
5,1,-1.5288e+00
5,2,-1.2464e+00
5,3,-1.0372e+00
5,4,-4.7885e-01
5,6,-2.2919e+00
5,7,-1.3788e+00
5,8,-1.4942e+00
5,9,-7.1835e-01
5,10,-5.2160e-01
5,11,-2.6178e-02
5,12,-8.6803e-01
5,13,-2.7712e+00
5,14,-7.7885e-01
