n1,n2,weight
1,2,5.3550e+00
1,3,6.5411e+00
1,4,4.0503e+00
1,5,2.6130e+00
1,6,3.5402e+00
1,7,5.1455e+00
1,8,1.8067e+00
1,9,6.1091e+00
1,10,7.0339e+00
1,11,7.6606e+00
1,12,3.7519e+00
1,13,7.5920e+00
1,14,7.7670e+00
1,15,6.3715e+00
1,16,4.7776e+00
1,17,5.0730e+00
1,18,7.6876e+00
2,1,-2.0558e+00
2,3,-1.7708e+00
2,4,-1.9767e+00
2,5,-1.9724e+00
2,6,-1.1313e+00
2,7,-6.9992e-01
2,8,3.6916e-01
2,9,-1.6114e+00
2,10,5.8856e-01
2,11,6.3413e-01
2,12,-3.5564e+00
2,13,2.2044e+00
2,14,2.9059e+00
2,15,-2.5445e+00
2,16,-1.6256e+00
2,17,-2.1140e+00
2,18,-5.3325e-01
3,1,-1.9338e+00
3,2,2.4429e+00
3,4,2.7844e+00
3,5,1.0675e+00
3,6,-1.5773e+00
3,7,6.3368e+00
3,8,1.9891e+00
3,9,1.3458e+00
3,10,4.5473e+00
3,11,4.7288e+00
3,12,1.2715e-01
3,13,2.2752e+00
3,14,3.1012e+00
3,15,1.7139e+00
3,16,5.5390e-01
3,17,-1.0709e+00
3,18,2.0526e+00
4,1,8.7928e-01
4,2,-2.3504e+00
4,3,2.1484e-01
4,5,8.4714e-01
4,6,4.0592e+00
4,7,-1.0431e+00
4,8,-9.5397e-01
4,9,3.3115e-01
4,10,4.9090e+00
4,11,5.0300e+00
4,12,1.1189e+00
4,13,1.2684e+00
4,14,6.1486e+00
4,15,3.1664e+00
4,16,1.5353e+00
4,17,-1.2242e+00
4,18,3.0289e+00
5,1,1.4465e+00
5,2,4.1780e-01
5,3,2.4448e+00
5,4,-3.6202e+00
5,6,2.4440e+00
5,7,1.1148e+00
5,8,-4.2629e-01
5,9,1.1068e+00
5,10,3.3585e+00
5,11,2.5133e-01
5,12,2.5603e+00
5,13,3.3073e-01
5,14,3.3272e+00
5,15,4.9274e+00
5,16,7.7824e-01
5,17,-8.7879e-01
5,18,4.3939e+00
6,1,-2.5659e+00
6,2,3.9466e+00
6,3,3.8957e+00
6,4,-3.0761e+00
6,5,-4.6791e-01
6,7,5.2877e-01
6,8,6.3313e-01
6,9,1.7366e+00
6,10,2.8896e+00
6,11,2.1099e+00
6,12,3.3540e+00
6,13,1.0231e+00
6,14,2.4266e+00
6,15,2.9092e+00
6,16,8.8127e-01
6,17,1.6963e+00
6,18,9.0891e-01
7,1,-4.0685e+00
7,2,5.2808e+00
7,3,-3.3752e+00
7,4,-4.4645e+00
7,5,-1.8479e+00
7,6,-5.0985e+00
7,8,-1.4069e+00
7,9,-1.6524e+00
7,10,-2.7722e-01
7,11,7.3603e-02
7,12,-1.6879e+00
7,13,-1.8490e+00
7,14,7.8194e-01
7,15,2.2333e+00
7,16,2.9686e-01
7,17,-4.7233e+00
7,18,-3.3440e+00
8,1,2.7396e+00
8,2,-3.3974e+00
8,3,3.6178e-01
8,4,-2.9626e+00
8,5,2.1274e-02
8,6,-4.0455e+00
8,7,4.1627e+00
8,9,-2.8268e+00
8,10,-2.4961e+00
8,11,9.0429e-01
8,12,4.5007e+00
8,13,-2.7649e+00
8,14,-1.8991e-02
8,15,5.9612e-01
8,16,-1.2442e-01
8,17,-4.8389e+00
8,18,-5.2881e-01
9,1,-2.6159e+00
9,2,4.7194e+00
9,3,2.2275e+00
9,4,-3.3333e+00
9,5,8.1862e-01
9,6,-5.8111e-01
9,7,5.7387e+00
9,8,3.2450e+00
9,10,6.9101e-02
9,11,8.8481e-01
9,12,-2.7449e+00
9,13,-2.9974e-01
9,14,1.0153e+00
9,15,2.7725e+00
9,16,3.4282e+00
9,17,-6.0643e-03
9,18,2.4037e+00
10,1,-3.8011e+00
10,2,-2.0261e-01
10,3,4.0064e-01
10,4,-2.5023e+00
10,5,-3.0301e+00
10,6,-4.8222e+00
10,7,3.1078e-01
10,8,-6.4393e-02
10,9,6.5747e-01
10,11,5.0942e-02
10,12,-4.6557e-01
10,13,-4.0536e+00
10,14,8.9411e-01
10,15,2.2666e+00
10,16,-2.4139e+00
10,17,-2.2016e+00
10,18,-1.3893e+00
11,1,-4.2740e+00
11,2,2.7788e+00
11,3,-1.4682e+00
11,4,-2.2192e+00
11,5,3.7659e-01
11,6,-1.7030e+00
11,7,1.8707e+00
11,8,2.8318e-01
11,9,1.3347e+00
11,10,8.2518e-01
11,12,1.1615e+00
11,13,4.0810e+00
11,14,2.8726e+00
11,15,-2.4152e+00
11,16,-3.4819e+00
11,17,-2.6596e+00
11,18,-1.5994e+00
12,1,-5.5291e+00
12,2,3.9600e+00
12,3,-7.3300e-02
12,4,-3.0360e+00
12,5,-3.6643e+00
12,6,-2.8099e+00
12,7,-1.1111e+00
12,8,-3.5561e+00
12,9,1.1910e+00
12,10,-2.5382e+00
12,11,2.9385e-01
12,13,-4.4553e+00
12,14,2.7080e+00
12,15,-3.7299e+00
12,16,-1.2342e+00
12,17,4.2597e-01
12,18,-3.2060e+00
13,1,-3.0487e+00
13,2,2.2934e+00
13,3,-1.7534e+00
13,4,-5.8349e+00
13,5,9.3847e-01
13,6,-3.5731e+00
13,7,2.5379e-01
13,8,-1.1536e+00
13,9,-2.2518e+00
13,10,-1.1392e+00
13,11,-2.0497e+00
13,12,-1.7527e+00
13,14,-1.4031e+00
13,15,-1.8934e+00
13,16,1.7505e+00
13,17,-8.2782e-01
13,18,-1.3274e+00
14,1,-1.3273e+00
14,2,1.7996e+00
14,3,-1.0943e+00
14,4,-6.5472e+00
14,5,-3.3187e+00
14,6,-3.0123e+00
14,7,5.8667e-01
14,8,-3.4934e-01
14,9,1.0122e-01
14,10,1.2101e+00
14,11,-1.8540e+00
14,12,-4.0494e+00
