n1,n2,weight
1,2,-8.6130e-01
1,3,-3.5759e+00
1,4,1.6678e-01
1,5,1.3943e+00
1,6,-2.3687e+00
1,7,-4.4930e+00
1,8,2.3454e+00
1,9,-8.5163e+00
1,10,-4.3740e+00
1,11,-5.5514e+00
1,12,-1.8617e-01
1,13,-7.1448e+00
1,14,-4.2429e+00
1,15,-1.6191e+00
1,16,-4.9773e+00
1,17,-5.8157e+00
1,18,-1.0821e+01
2,1,1.6621e+00
2,3,3.8679e+00
2,4,-7.2346e-01
2,5,4.8665e+00
2,6,3.8524e+00
2,7,3.2711e+00
2,8,8.5121e-01
2,9,1.3188e+00
2,10,-2.8411e-01
2,11,1.4042e+00
2,12,2.0751e+00
2,13,1.6426e+00
2,14,2.9357e+00
2,15,5.4784e+00
2,16,2.1539e+00
2,17,4.4965e+00
2,18,-1.2197e+00
3,1,5.0268e+00
3,2,3.0806e+00
3,4,3.6724e+00
3,5,1.5743e+00
3,6,1.6971e+00
3,7,-2.6113e+00
3,8,3.0520e-02
3,9,1.2707e-01
3,10,-2.5315e+00
3,11,-7.4697e-01
3,12,-4.8374e-01
3,13,1.2002e+00
3,14,2.0972e+00
3,15,2.7735e+00
3,16,1.5183e+00
3,17,2.3224e+00
3,18,6.2488e-01
4,1,3.7303e-01
4,2,5.4879e-01
4,3,-1.1123e+00
4,5,-2.3891e+00
4,6,2.5184e+00
4,7,-1.6303e-01
4,8,-2.1631e+00
4,9,-1.7447e+00
4,10,-4.5499e+00
4,11,-2.2487e+00
4,12,-1.6598e+00
4,13,4.1719e-02
4,14,-9.3243e+00
4,15,-2.7978e+00
4,16,-1.6202e+00
4,17,1.4886e+00
4,18,-4.2753e+00
5,1,-7.3948e-01
5,2,1.3879e+00
5,3,-2.8024e-02
5,4,8.4908e-01
5,6,-2.1370e-01
5,7,-1.7404e+00
5,8,7.4150e-01
5,9,-4.5201e-01
5,10,-3.2321e+00
5,11,-1.6475e-01
5,12,-2.2411e+00
5,13,-3.3064e+00
5,14,-3.6839e+00
5,15,1.6454e+00
5,16,-8.0303e-01
5,17,1.4692e+00
5,18,-2.8355e+00
6,1,2.8451e+00
6,2,-8.8685e-01
6,3,-3.9188e-02
6,4,-6.8580e-01
6,5,1.0472e+00
6,7,-5.3201e-01
6,8,-1.8589e+00
6,9,-3.0768e+00
6,10,-6.1512e+00
6,11,4.8034e-01
6,12,-3.9253e+00
6,13,5.8755e-01
6,14,-1.5479e+00
6,15,-1.5339e+00
6,16,-5.5819e-01
6,17,-2.8609e+00
6,18,-2.4875e+00
7,1,2.9187e+00
7,2,-7.3181e-02
7,3,3.9643e+00
7,4,-1.1019e+00
7,5,2.7970e+00
7,6,2.9286e+00
7,8,1.9023e+00
7,9,6.5998e-03
7,10,8.5841e-01
7,11,-4.1939e-01
7,12,1.3070e+00
7,13,1.7186e+00
7,14,-1.1587e+00
7,15,-1.4835e+00
7,16,1.6753e+00
7,17,4.9485e+00
7,18,5.3710e-01
8,1,2.3935e+00
8,2,4.9347e+00
8,3,3.6506e+00
8,4,-1.5227e+00
8,5,2.3183e+00
8,6,1.2925e+00
8,7,-1.0825e+00
8,9,1.9437e+00
8,10,2.7001e+00
8,11,9.7836e-01
8,12,-4.5110e+00
8,13,7.7900e-01
