i w_i r_i
1 68.99999999789966 1
2 49.99999999962657 2
3 45.999999999713424 3
4 43.999999999713424 4
5 38.99999999978462 5
6 31.99999999992294 6
7 22.999999999922938 7
8 17.999999999922938 8
9 15.999999999922942 9
10 12.99999999992294 10
11 12.99999999992294 11
12 12.99999999992294 12
13 10.999999999944084 13
14 9.999999999944071 14
15 8.999999999944068 15
16 5.999999999982199 16
17 4.999999999982201 17
18 1.9999999999822116 18
19 1.9999999999822116 19
20 0.0 20
