i w_i r_i
1 0.0 18
2 3.0390463111111106 1
3 1.0240725277777774 15
4 1.590738533333333 13
5 0.8529401999999995 17
6 0.8723118666666663 16
7 3.018374866666666 2
8 2.3949938111111106 5
9 2.0628665333333327 9
10 2.334458794444444 6
11 1.8749563111111107 11
12 1.2497280499999996 14
13 1.6791118499999995 12
14 2.235987977777777 7
15 1.942714644444444 10
16 2.937211477777777 3
17 2.139634644444444 8
18 2.5487551999999996 4
