i w_i r_i
1 5.39223215 1
2 1.5525481500000002 11
3 4.69832065 3
4 1.4636579000000003 12
5 1.6404151500000004 10
6 2.3675023000000004 7
7 3.0569959000000004 4
8 0.45716165000000064 19
9 4.72896065 2
10 1.3230196500000002 13
11 2.7416619000000004 6
12 1.1588590500000002 15
13 2.3497191500000003 8
14 0.0 20
15 1.0746116000000001 17
16 1.9935116500000003 9
17 1.0842436500000001 16
18 1.2548323000000003 14
19 2.82678265 5
20 0.6717669000000004 18
