i w_i r_i
1 3.973391184442777 8
2 1.7481754665587972 13
3 3.1856833495262418 10
4 5.184689446152765 6
5 5.501304545356829 5
6 5.755027814823807 3
7 5.13757263063574 7
8 0.0 20
9 0.3776747096831006 19
10 3.9580264363806776 9
11 6.182783278051016 2
12 1.255363202079001 15
13 5.634415303650154 4
14 1.7294600446650377 14
15 0.9843226843092787 17
16 0.729212316163915 18
17 1.0677974799080352 16
18 2.09194863419635 12
19 6.763369098233948 1
20 2.1974912868636736 11
