i w_i r_i
1 9.576575297487633 3
2 7.4887356152977596 6
3 0.0 20
4 9.814597605405893 1
5 7.688969945154517 5
6 6.258461786886193 9
7 3.2150202634544582 18
8 3.8393970863327334 16
9 4.648662555702412 11
10 9.592952852455767 2
11 3.8825000000000305 15
12 3.169886046226924 19
13 4.644869945154627 12
14 3.606235615298047 17
15 4.142338213113978 14
16 6.522086046226962 8
17 9.399659879535655 4
18 6.089249813917835 10
19 4.629567930071888 13
20 6.794458557367674 7
