i w_i r_i
1 12.203100000001935 6
2 4.918399999997878 17
3 13.190399999997878 3
4 15.425900000000162 2
5 11.259700000000182 7
6 18.001700000001044 1
7 7.717500000006677 13
8 10.068199999999806 8
9 8.061599999999167 10
10 7.865899999999167 12
11 0.0 18
12 5.291299999999594 16
13 7.898099999998793 11
14 9.189599999999649 9
15 12.619899999999422 4
16 6.177799999998849 15
17 12.496199999996701 5
18 6.821599999998794 14
