i w_i r_i
1 10.496899999999595 11
2 10.239999999989951 12
3 5.177199999968801 17
4 10.739899999991122 10
5 14.607999999975394 4
6 1.4427000000020804 19
7 9.777200000083429 14
8 9.918500000034776 13
9 2.4611999999911225 18
10 13.843099999995506 6
11 13.771799999989726 7
12 14.018999999931895 5
13 13.456199999998162 8
14 17.508600000014873 2
15 16.05159999998465 3
16 0.0 20
17 13.118199999991118 9
18 6.117300000010423 15
19 5.831599999957886 16
20 17.759799999980054 1
