i w_i r_i
1 3.8616887222222225 1
2 1.465810888888889 10
3 2.5423245555555556 4
4 2.813395 3
5 2.1222264444444443 6
6 2.9991523333333334 2
7 0.0 18
8 1.261538111111111 13
9 2.0733972222222223 7
10 0.9774088888888891 16
11 2.205305777777778 5
12 1.1889944444444445 14
13 1.596844388888889 9
14 1.3380570444444442 12
15 1.4576483333333332 11
16 1.0546522222222225 15
17 1.7891084 8
18 0.6316872222222223 17
