i w_i r_i
1 16.797299999999993 2
2 0.0 18
3 10.146036087689703 6
4 20.399 1
5 12.432368634064083 5
6 14.858269139966279 4
7 2.257672175379425 17
8 15.573099999999998 3
9 8.072299999999997 8
10 8.14577403035413 7
11 4.862299999999996 14
12 7.5163 12
13 6.1562999999999946 13
14 7.702999999999994 9
15 3.6510529510961023 16
16 7.6188999999999965 10
17 7.556480438448548 11
18 4.122884317032035 15
