i w_i r_i
1 4.830518333333334 1
2 0.23722222222222222 17
3 1.258572777777778 8
4 2.164269444444445 5
5 2.8434900000000005 2
6 2.6502944444444445 3
7 0.0 18
8 1.023432388888889 10
9 1.5685626666666668 6
10 0.4949783333333335 15
11 1.427376666666667 7
12 0.7150255555555555 13
13 0.6526455555555556 14
14 0.2958944444444447 16
15 0.8494526111111114 12
16 1.1380072222222224 9
17 2.3471772222222227 4
18 0.8887901111111113 11
