i w_i r_i
1 3.3183554999999996 5
2 1.9143632499999994 12
3 2.439357249999999 10
4 2.5600749999999994 8
5 3.2347644999999994 6
6 4.9184149999999995 3
7 2.9830924999999993 7
8 0.47169594999999975 19
9 0.0 20
10 2.2971347499999997 11
11 4.372764499999999 4
12 1.8716644999999996 13
13 5.0181875 2
14 1.3847835499999994 16
15 1.5890587999999994 14
16 1.0182844999999996 17
17 0.7847268349999994 18
18 2.503886799999999 9
19 5.158869599999999 1
20 1.5715897149999996 15
