i w_i r_i
1 9.339200000260126 5
2 4.182599999950737 15
3 6.259999999994912 11
4 7.31480000003306 10
5 3.041899999989592 18
6 0.0 20
7 3.7192999999895826 17
8 1.146199999999988 19
9 5.407099999919567 12
10 7.371300000033056 9
11 9.51700000010118 4
12 5.232699999994892 13
13 9.730300000015687 2
14 5.202899999950748 14
15 9.108800000013582 6
16 8.797000000145342 7
17 9.701100000145335 3
18 3.9581999998745006 16
19 8.381600000013563 8
20 13.708999999542483 1
