i w_i r_i
1 2.877298300000001 6
2 5.143107500000001 1
3 3.680525139500001 2
4 3.677250500000001 3
5 2.737276500000001 7
6 3.317644360500001 4
7 2.6516654500000008 8
8 3.228982050000001 5
9 1.2856335000000008 12
10 1.5959600000000012 9
11 0.8687423500000007 16
12 1.0013375000000004 15
13 1.0822380000000007 14
14 1.4288772500000007 11
15 0.7254334500000008 17
16 0.570635750000001 19
17 0.6216726500000005 18
18 1.2475565000000006 13
19 0.0 20
20 1.4429132500000006 10
