i w_i r_i
1 5.738835649999999 1
2 2.441372999999999 14
3 4.699313549999999 4
4 2.906596799999999 12
5 3.7426051999999994 10
6 4.821814849999999 3
7 4.102477499999999 9
8 0.0 20
9 5.221017649999999 2
10 2.631348499999999 13
11 4.189324499999999 7
12 2.0699259999999993 15
13 4.414649799999999 5
14 1.2555924999999997 19
15 1.320896394999999 18
16 4.122582454999999 8
17 1.843896499999999 16
18 3.1179901499999993 11
19 4.382645499999999 6
20 1.5353834999999998 17
