i w_i r_i
1 5.186941310274399 7
2 2.3003863787210914 13
3 5.867415049189962 6
4 4.618906106882829 8
5 3.5033231113132706 12
6 3.776646709386681 10
7 2.05687993811057 15
8 2.1915475274408056 14
9 6.141433707449927 4
10 5.959049692395735 5
11 3.755913382688434 11
12 7.732713382686033 2
13 6.975130233547857 3
14 1.7621200618912636 16
15 1.0174159890734504 17
16 0.0 18
17 4.111520061909273 9
18 8.443730686083304 1
