i w_i r_i
1 8.443996906994535 13
2 0.0 20
3 4.959012857063621 19
4 6.064957803255425 18
5 7.662440942705071 14
6 6.268481275946783 17
7 6.726243236422016 15
8 9.631729693232998 12
9 6.623972363317535 16
10 10.603778649627397 11
11 11.537187635735735 9
12 10.706122626810826 10
13 16.92078749312616 1
14 12.464722896640362 7
15 12.0463772239231 8
16 13.33261284982518 5
17 15.25693700126995 3
18 13.316629646160955 6
19 15.95723950870423 2
20 14.587911071053059 4
