i w_i r_i
1 4.0561435 2
2 4.1846922499999994 1
3 3.8584620000000003 3
4 3.2181939999999996 7
5 2.75924 8
6 3.48839025 4
7 3.2231405 6
8 3.357456 5
9 1.9076341 11
10 2.0947036 9
11 0.6147881000000002 17
12 1.1748210000000003 14
13 1.3862833 13
14 0.7651146699999998 16
15 1.6066455 12
16 0.48881902999999993 18
17 0.9339669999999998 15
18 0.0 20
19 0.34980000000000033 19
20 1.9841552000000002 10
