i w_i r_i
1 14.477599999986484 2
2 12.722200000027163 3
3 15.115199999992598 1
4 11.00160000002717 5
5 12.549600000018163 4
6 8.416099999998117 8
7 7.840799999992544 11
8 3.783699999992554 18
9 8.62220000000311 7
10 1.873600000004691 19
11 7.990900000001671 9
12 6.930000000003114 14
13 7.846800000003112 10
14 7.494300000003113 13
15 7.815500000003113 12
16 4.1275999999285835 17
17 5.729799999999688 16
18 0.0 20
19 8.67180000000167 6
20 6.8061000000070875 15
