i w_i r_i
1 73.00000000028749 1
2 59.00000000004909 2
3 56.000000000049084 3
4 53.00000000004909 4
5 41.00000000004614 5
6 40.00000000004614 6
7 38.00000000004303 7
8 35.00000000002129 8
9 31.000000000021295 9
10 31.000000000021295 10
11 29.00000000002129 11
12 29.00000000002129 12
13 29.00000000002129 13
14 27.000000000021295 14
15 26.000000000021288 15
16 23.000000000021295 16
17 23.000000000021288 17
18 9.000000000013085 18
19 2.0000000000050946 19
20 0.0 20
