i w_i r_i
1 2.6094859 1
2 2.4355832 2
3 2.2064371999999994 4
4 2.3970716999999997 3
5 2.1389682 5
6 1.9522661999999997 6
7 1.2624431999999999 10
8 0.18204940000000014 18
9 0.3434927000000002 16
10 1.0538721999999998 12
11 1.3955562 7
12 0.6748597000000001 15
13 0.8878742 13
14 1.3094422 9
15 0.0 20
16 1.3184462 8
17 0.008018700000000267 19
18 0.8817256999999998 14
19 1.1735064999999998 11
20 0.24486470000000005 17
