i w_i r_i
1 0.0 18
2 10.051949881794778 3
3 10.53364988179835 2
4 4.797945626481033 12
5 2.7190456264810337 15
6 1.3014000000017285 16
7 7.760345626469754 7
8 4.258558392436275 14
9 8.925171158394207 4
10 7.4574000000017255 8
11 4.499100000002241 13
12 4.852283687948516 11
13 0.9258947990551496 17
14 8.070258392439595 6
15 4.982105200948159 10
16 8.735944444445277 5
17 5.777994799062382 9
18 13.658049881799279 1
