i w_i r_i
1 8.404500005546891 9
2 13.284599990637997 2
3 10.722900000905433 6
4 14.301599999037961 1
5 5.210700000548993 16
6 5.898700000548909 15
7 12.41109999812413 3
8 4.572199999635555 17
9 11.14459999973223 5
10 11.154499999732227 4
11 6.5713000028601805 12
12 8.491000002007732 8
13 9.80070000013471 7
14 6.572200003124735 11
15 7.472800000828356 10
16 6.3330000003419356 14
17 3.693399998045251 18
18 0.762499997181326 19
19 0.0 20
20 6.339799999719103 13
