i w_i r_i
1 2.451543222222223 2
2 1.9051998888888895 4
3 0.605517666666667 15
4 2.480532666666667 1
5 1.8324762777777783 5
6 1.9721835000000003 3
7 1.5345093333333337 6
8 1.3209787222222227 8
9 0.4610482222222224 16
10 0.299178777777778 17
11 0.9898045555555558 11
12 0.8804432222222224 12
13 0.0 18
14 0.6644312222222225 14
15 1.0013621111111113 10
16 1.4475693888888892 7
17 1.0119869444444447 9
18 0.6858122777777781 13
