i w_i r_i
1 9.885884210620869 2
2 8.660999999976696 4
3 10.150684210524894 1
4 6.142593684205949 11
5 6.511403157868403 9
6 8.808598947346331 3
7 8.458084210524898 5
8 2.223296842101495 17
9 8.366606315767502 6
10 6.187084210524903 10
11 6.737145263113547 8
12 7.707506315767496 7
13 3.6432063158944645 16
14 0.0 20
15 4.9498915789268745 14
16 5.546284210501933 12
17 1.6262936842076616 18
18 1.398684210501938 19
19 3.921984210501935 15
20 5.356093684187633 13
