i w_i r_i
1 7.6483404399999975 1
2 3.962833249999999 6
3 6.091719059999998 2
4 5.5726276499999985 3
5 4.426839499999999 5
6 5.050622349999999 4
7 0.9237795000000002 16
8 1.5980959999999995 11
9 1.9533248149999998 8
10 0.09409599999999951 18
11 1.3416787999999997 13
12 1.6759786349999999 10
13 1.2992569999999997 15
14 1.9432289999999997 9
15 0.7957045 17
16 1.3260144999999999 14
17 3.3497261849999993 7
18 0.04544031500000045 19
19 1.5908825000000002 12
20 0.0 20
