i w_i r_i
1 7.343707964524431 1
2 1.8075625140016967 13
3 6.8772573864507045 2
4 4.453353835879995 8
5 2.4935302428813038 12
6 6.003488329279884 4
7 4.2155598705786375 9
8 0.0 20
9 5.817770233320619 6
10 3.238757413759997 11
11 5.904432071942683 5
12 1.6738060628465377 14
13 6.268103122336058 3
14 0.4354913370292981 19
15 1.089945187068433 17
16 0.836563865810763 18
17 1.5891848178713548 15
18 3.3647882271261484 10
19 5.77459251814919 7
20 1.2021200097830027 16
