i w_i r_i
1 3.0767303999999998 1
2 1.6127364500000003 4
3 2.0235632000000003 2
4 1.5380777500000002 5
5 1.8080116500000005 3
6 1.3939196500000002 7
7 0.7964285500000001 12
8 0.22026475000000034 17
9 1.1473820000000001 10
10 1.424757 6
11 0.6481741500000004 13
12 1.3272341000000003 8
13 0.26179910000000006 16
14 0.09950585000000012 18
15 1.2178015000000002 9
16 1.0107175000000002 11
17 0.0 20
18 0.26249100000000014 15
19 0.04466815000000024 19
20 0.55772725 14
