i w_i r_i
1 8.143669948219426 3
2 3.1631417276185267 13
3 8.340995125566167 2
4 5.095722295838478 7
5 4.327666913149499 9
6 5.902126725663269 5
7 5.262289404912828 6
8 3.115974645315389 15
9 8.844034931375564 1
10 0.0 20
11 7.476989066279893 4
12 3.3952972642455084 12
13 4.191822048395647 11
14 1.9887805113901007 17
15 3.150699999237886 14
16 4.957450700466616 8
17 3.055730828779599 16
18 1.428983687606578 19
19 4.2867951222960015 10
20 1.8685112190420146 18
