i w_i r_i
1 7.468428500000002 1
2 2.9093620000000007 6
3 5.850612500000002 2
4 5.262985000000002 3
5 2.6113120000000007 7
6 4.889118500000001 4
7 1.8640850000000007 10
8 1.2877012500000005 15
9 2.2342590000000007 9
10 0.0 20
11 1.0667255 16
12 1.7433409999999998 11
13 1.3749200000000004 14
14 2.488419950000001 8
15 0.7155837000000003 18
16 1.4241330000000003 13
17 3.403730500000001 5
18 0.8180082000000004 17
19 1.4566978500000005 12
20 0.2126165499999999 19
