i w_i r_i
1 0.01581884999999983 19
2 2.59179815 2
3 0.8720016499999999 14
4 1.1373626 11
5 0.7660276499999998 15
6 0.0 20
7 2.64678915 1
8 1.1308896499999999 12
9 1.04492445 13
10 1.3173396499999999 9
11 2.34428578 4
12 0.5978887999999999 17
13 2.3709466499999996 3
14 1.2399761499999997 10
15 0.6849386499999999 16
16 1.6580846499999997 8
17 0.22240514999999994 18
18 2.11200265 5
19 1.8819376999999995 7
20 2.0561450199999998 6
