i w_i r_i
1 13.416432427023093 3
2 2.0550989718634876 15
3 11.659675571682591 4
4 8.640366213218808 10
5 4.992149466257496 11
6 10.545171870235862 6
7 17.33801602242418 1
8 0.0 20
9 10.050416023059995 9
10 16.798816022415465 2
11 10.188811334692637 8
12 3.5148488829910915 12
13 10.535186968496696 7
14 0.9299119639779905 18
15 0.9630775812630619 17
16 2.077995796571087 14
17 1.6101339103167804 16
18 3.11639579655196 13
19 10.697266955764565 5
20 0.7324218799734936 19
