i w_i r_i
1 10.06922873230383 1
2 7.047862580437621 6
3 8.13895723938239 5
4 8.729551045688584 4
5 8.764282995495511 3
6 8.977328957529028 2
7 5.436228732303821 7
8 3.1693170205921275 12
9 3.7363287323038192 10
10 0.6402400900901952 19
11 3.3662429858430554 11
12 3.1265929858430557 13
13 1.414146895109508 17
14 2.833728732303819 14
15 2.06442873230382 16
16 2.714185070785329 15
17 3.7835288449164377 9
18 4.424828957529046 8
19 0.0 20
20 0.9295929858430543 18
