i w_i r_i
1 10.032051620079272 2
2 7.483151620079497 8
3 8.159794829835173 6
4 11.549993899892062 1
5 9.109568423873236 4
6 8.162605632273921 5
7 2.5858818788141766 17
8 0.0 18
9 5.834621673486149 11
10 5.213278326513609 14
11 9.222912843947487 3
12 5.251405632273351 13
13 6.711247361381112 9
14 6.222919375910665 10
15 8.035597283966988 7
16 3.432383141643639 16
17 5.015539897098279 15
18 5.7419429478536586 12
